col0,col1,col2,col3
Homem Anônimo,carte de visite,albumin paper,Museu Paulista
Homem Anônimo,carte de visite,gelatin,Museu Paulista
Homem Anônimo,carte de visite,paper,Museu Paulista
Homem Anônimo,carte de visite,albumin paper,Museu Paulista
Homem Anônimo,carte de visite,albumin paper,Museu Paulista
Homem Anônimo,carte de visite,albumin paper,Museu Paulista
Homem Anônimo,carte de visite,albumin paper,Museu Paulista
Homem Anônimo,carte de visite,albumin paper,Museu Paulista
Homem Anônimo,carte de visite,albumin paper,Museu Paulista
Homem Anônimo,carte de visite,albumin paper,Museu Paulista
