col0,col1,col2,col3
Grandfather Dandelion,Flower children; the little cousins of the field and garden,Primrose,Taraxacum officinale
Lily-of-the-Valley,Flower children; the little cousins of the field and garden,Lady Tulip,Convallaria majalis
Lady Tulip,Flower children; the little cousins of the field and garden,Hyacinth,Tulipa
Our Nation’s Birthday,Suggestive programs for special day exercises,Memorial Day,Independence Day
Scrophularineæ,Flora Antarctica,Boragineæ,Scrophulariaceae
Rosaceæ,Flora Antarctica,Geraniaceæ,Rosaceae
Daffodil,Flower children; the little cousins of the field and garden,Trailing Arbutus,Narcissus
Boragineæ,Flora Antarctica,Gentianeæ,Boraginaceae
Compositæ,Flora Antarctica,Rubiaceæ,Asteraceae
Sparrow’s an Englishman,"Bird children, the little playmates of the flower children",Blue Jay,House Sparrow
