col0,col1,col2,col3
German submarine U-452,German Type VIIC submarine,order,World War II
German submarine U-451,German Type VIIC submarine,order,World War II
German submarine U-448,German Type VIIC submarine,order,World War II
German submarine U-446,German Type VIIC submarine,order,World War II
German submarine U-445,German Type VIIC submarine,order,World War II
German submarine U-443,German Type VIIC submarine,order,World War II
German submarine U-438,German Type VIIC submarine,order,World War II
German submarine U-436,German Type VIIC submarine,order,World War II
German submarine U-427,German Type VIIC submarine,order,World War II
German submarine U-428,German Type VIIC submarine,order,World War II
German submarine U-425,German Type VIIC submarine,order,World War II
German submarine U-424,German Type VIIC submarine,order,World War II
