col0,col1,col2,col3
Le Roi donne ses ordres pour attaquer en même tems quatre des plus fortes places de la Hollande 1672,public domain,91.5,laid paper
Le Roi Arme sur Terre et sur Mer 1672,public domain,90.8,laid paper
Resolution prise de faire la guerre aux Hollandois 1671,public domain,91.4,laid paper
Mesures des Espagnols Rompues par la prise de Gand,public domain,91.4,laid paper
Prise de la Ville et Citadelle de Gand en six jours 1678,public domain,91.4,laid paper
Le Roi prend Mastrich en trente jours 1673,public domain,91.4,laid paper
Passage du Rhin en présence des ennemis 1672,public domain,91.2,laid paper
Faste des Puissances voisines de la France,public domain,90,laid paper
Le Roi gouverne par lui meme 1661,public domain,90,laid paper
"Développemens de la décoration intérieure, et des Peintres du plafond de la Galerie de Versailles",public domain,96.9,laid paper
"The East Prospect of the City of Philadelphia, in the Province of Pennsylvania",public domain,51.4351028702,laid paper
