col0,col1,col2,col3
"Cherniakhiv, Zhytomyr Oblast",Cherniakhiv Raion,Ukraine,Cherniakhiv Raion
Pishchanka,Pishchanka Raion,Ukraine,Pishchanka Raion
Lokachi,Lokachi Raion,Ukraine,Lokachi Raion
Katerynopil,Katerynopil Raion,Ukraine,Katerynopil Raion
Mankivka,Mankivka Raion,Ukraine,Mankivka Raion
Chornukhy,Chornukhy Raion,Ukraine,Chornukhy Raion
Chornobai,Chornobai Raion,Ukraine,Chornobai Raion
Kozelshchyna,Kozelshchyna Raion,Ukraine,Kozelshchyna Raion
Ivankiv,Ivankiv Raion,Ukraine,Ivankiv Raion
Ivanychi,Ivanychi Raion,Ukraine,Ivanychi Raion
Turiisk,Turiisk Raion,Ukraine,Turiisk Raion
