col0,col1,col2,col3
1962 Tour of Flanders,Belgium,Rik Van Looy,1961 Tour of Flanders
1956 Tour of Flanders,Belgium,Jean Forestier,1955 Tour of Flanders
1982 Tour of Flanders,Belgium,Eddy Planckaert,1981 Tour of Flanders
1992 Tour of Flanders,Belgium,Thomas Wegmüller,1991 Tour of Flanders
1931 Tour of Flanders,Belgium,Romain Gijssels,1930 Tour of Flanders
1920 Tour of Flanders,Belgium,Albert Dejonghe,1919 Tour of Flanders
1965 Tour of Flanders,Belgium,Jo de Roo,1964 Tour of Flanders
1921 Tour of Flanders,Belgium,René Vermandel,1920 Tour of Flanders
1914 Tour of Flanders,Belgium,Marcel Buysse,1913 Tour of Flanders
1963 Tour of Flanders,Belgium,Tom Simpson,1962 Tour of Flanders
1983 Tour of Flanders,Belgium,Jan Raas,1982 Tour of Flanders
1976 Tour of Flanders,Belgium,Francesco Moser,1975 Tour of Flanders
