col0,col1,col2,col3
Swimming at the 2018 Summer Youth Olympics – Boys' 200 metre individual medley,men's sports,2018-01-01,Swimming at the 2014 Summer Youth Olympics – Boys' 200 metre individual medley
Swimming at the 2018 Summer Youth Olympics – Girls' 200 metre individual medley,women's sports,2018-01-01,Swimming at the 2014 Summer Youth Olympics – Girls' 200 metre individual medley
Swimming at the 2018 Summer Youth Olympics – Boys' 200 metre backstroke,men's sports,2018-01-01,Swimming at the 2014 Summer Youth Olympics – Boys' 200 metre backstroke
Swimming at the 2018 Summer Youth Olympics – Girls' 200 metre backstroke,women's sports,2018-01-01,Swimming at the 2014 Summer Youth Olympics – Girls' 200 metre backstroke
Swimming at the 2018 Summer Youth Olympics – Boys' 200 metre breaststroke,men's sports,2018-01-01,Swimming at the 2014 Summer Youth Olympics – Boys' 200 metre breaststroke
Swimming at the 2018 Summer Youth Olympics – Girls' 200 metre breaststroke,women's sports,2018-01-01,Swimming at the 2014 Summer Youth Olympics – Girls' 200 metre breaststroke
Swimming at the 2018 Summer Youth Olympics – Boys' 100 metre butterfly,men's sports,2018-01-01,Swimming at the 2014 Summer Youth Olympics – Boys' 100 metre butterfly
Swimming at the 2018 Summer Youth Olympics – Boys' 100 metre backstroke,men's sports,2018-01-01,Swimming at the 2014 Summer Youth Olympics – Boys' 100 metre backstroke
Swimming at the 2018 Summer Youth Olympics – Girls' 100 metre backstroke,women's sports,2018-01-01,Swimming at the 2014 Summer Youth Olympics – Girls' 100 metre backstroke
Swimming at the 2018 Summer Youth Olympics – Girls' 100 metre breaststroke,women's sports,2018-01-01,Swimming at the 2014 Summer Youth Olympics – Girls' 100 metre breaststroke
2019 World Athletics Championships – Women's marathon,women's sports,2019-09-27,2017 World Championships in Athletics – Women's marathon
2020 European Women's Handball Championship qualification,women's handball,2020-01-01,2018 European Women's Handball Championship qualification
2019 FIBA 3x3 World Cup – Women's tournament,women's sports,2019-01-01,2018 FIBA 3x3 World Cup – Women's tournament
Fencing at the 2018 Asian Games – Women's team épée,women's sports,2018-01-01,Fencing at the 2014 Asian Games – Women's team épée
Diving at the 2018 Summer Youth Olympics – Girls' 3m springboard,women's sports,2018-01-01,Diving at the 2014 Summer Youth Olympics – Girls' 3m springboard
