col0,col1,col2,col3
New York State Board of Elections v. Lopez Torres,United States Reports,oral argument,2008-01-16
New York City Transit Authority v. Beazer,United States Reports,oral argument,1979-03-21
"New Process Steel, L. P. v. NLRB",United States Reports,oral argument,2010-06-17
New Mexico v. Mescalero Apache Tribe,United States Reports,oral argument,1983-06-13
New Jersey v. Delaware,United States Reports,oral argument,2008-03-31
Nevada v. Hicks,United States Reports,oral argument,2001-06-25
Nevada Department of Human Resources v. Hibbs,United States Reports,oral argument,2003-05-27
Nebraska Press Association v. Stuart,United States Reports,oral argument,1976-06-30
National Treasury Employees Union v. Von Raab,United States Reports,oral argument,1989-03-21
National Railroad Passenger Corporation v. Boston & Maine Corp.,United States Reports,oral argument,1992-03-25
National Organization for Women v. Scheidler,United States Reports,oral argument,1994-01-24
National Mutual Insurance Company v. Tidewater Transfer Company,United States Reports,oral argument,1949-06-20
National League of Cities v. Usery,United States Reports,oral argument,1976-06-24
