col0,col1,col2,col3
2018 Okolo Slovenska,Slovakia,2019 Okolo Slovenska,road bicycle racing
1997 Okolo Slovenska,Slovakia,1998 Okolo Slovenska,road bicycle racing
1996 Okolo Slovenska,Slovakia,1997 Okolo Slovenska,road bicycle racing
1995 Okolo Slovenska,Slovakia,1996 Okolo Slovenska,road bicycle racing
1994 Okolo Slovenska,Slovakia,1995 Okolo Slovenska,road bicycle racing
1993 Okolo Slovenska,Slovakia,1994 Okolo Slovenska,road bicycle racing
1992 Okolo Slovenska,Slovakia,1993 Okolo Slovenska,road bicycle racing
1991 Okolo Slovenska,Czechoslovakia,1992 Okolo Slovenska,road bicycle racing
1990 Okolo Slovenska,Czechoslovakia,1991 Okolo Slovenska,road bicycle racing
1989 Okolo Slovenska,Czechoslovakia,1990 Okolo Slovenska,road bicycle racing
1988 Okolo Slovenska,Czechoslovakia,1989 Okolo Slovenska,road bicycle racing
