col0,col1,col2,col3
Oderwald,Landschaftsschutzgebiet,Lower Saxony,Oderwald
Natura 2000-Untere Haseniederung,Landschaftsschutzgebiet,Lower Saxony,Untere Haseniederung
Mittlere Leine-Rettmer Berg,Landschaftsschutzgebiet,Lower Saxony,Leine
Strohauser Plate,Landschaftsschutzgebiet,Lower Saxony,Strohauser Plate
Westermark,Landschaftsschutzgebiet,Lower Saxony,Westermark
Vethbach,Landschaftsschutzgebiet,Lower Saxony,Vethbach
Sünder,Landschaftsschutzgebiet,Lower Saxony,Sünder
Otterberg,Landschaftsschutzgebiet,Lower Saxony,Otterberg
Lewitz - Landkreis Parchim,Landschaftsschutzgebiet,Mecklenburg-Vorpommern,Lewitz
Schaalseelandschaft,Landschaftsschutzgebiet,Mecklenburg-Vorpommern,Schaalsee
Lewitz,Landschaftsschutzgebiet,Mecklenburg-Vorpommern,Lewitz
Brohmer Berge/Rosenthaler Staffel,Landschaftsschutzgebiet,Mecklenburg-Vorpommern,Brohmer Berge
Brohmer Berge,Landschaftsschutzgebiet,Mecklenburg-Vorpommern,Brohmer Berge
Schlieffenberger See,Landschaftsschutzgebiet,Mecklenburg-Vorpommern,Schlieffenberger See
