col0,col1,col2,col3
1995 Baby Giro,1996 Baby Giro,Girobio,1994 Baby Giro
1994 Baby Giro,1995 Baby Giro,Girobio,1993 Baby Giro
1993 Baby Giro,1994 Baby Giro,Girobio,1992 Baby Giro
1992 Baby Giro,1993 Baby Giro,Girobio,1991 Baby Giro
1991 Baby Giro,1992 Baby Giro,Girobio,1990 Baby Giro
1990 Baby Giro,1991 Baby Giro,Girobio,1989 Baby Giro
1989 Baby Giro,1990 Baby Giro,Girobio,1988 Baby Giro
1988 Baby Giro,1989 Baby Giro,Girobio,1986 Baby Giro
1986 Baby Giro,1988 Baby Giro,Girobio,1985 Baby Giro
1985 Baby Giro,1986 Baby Giro,Girobio,1984 Baby Giro
