col0,col1,col2,col3
Nevera de la Lloma de la Solaneta,Spain,ice house,Property of Local Relevance
Nevera del Corral de Diego,Spain,ice house,Property of Local Relevance
Nevera de Baix,Spain,ice house,Property of Local Relevance
Nevera de Dalt,Spain,ice house,Property of Local Relevance
Nevera de Xamarra,Spain,ice house,Property of Local Relevance
Nevera del Camí de l'Oest,Spain,ice house,Property of Local Relevance
Nevera del Cementeri,Spain,ice house,Property of Local Relevance
Nevera de la Rambla Arquela,Spain,ice house,Property of Local Relevance
Nevera dels Porrinxons,Spain,ice house,Property of Local Relevance
Nevera del Palmar,Spain,ice house,Property of Local Relevance
Nevera d'Alfafara,Spain,ice house,Property of Local Relevance
