col0,col1,col2,col3
figure skating at the 2002 Winter Olympics – ice dance,Kati Winkler,2001-2002 one-year-period,senior
figure skating at the 1998 Winter Olympics – pairs,Mandy Wötzel,1997-1998 one-year-period,senior
figure skating at the 1994 Winter Olympics – pairs,Mandy Wötzel,1993-1994 one-year-period,senior
figure skating at the 1992 Winter Olympics – ladies' singles,Anisette Torp-Lind,1991-1992 one-year-period,senior
figure skating at the 1992 Winter Olympics – men's singles,Li Su Min,1991-1992 one-year-period,senior
figure skating at the 1992 Winter Olympics – ladies' singles,Suzanne Otterson,1991-1992 one-year-period,senior
figure skating at the 1992 Winter Olympics – men's singles,Henrik Walentin,1991-1992 one-year-period,senior
figure skating at the 1992 Winter Olympics – ladies' singles,Hélène Persson,1991-1992 one-year-period,senior
figure skating at the 1992 Winter Olympics – men's singles,Luka Klasinc,1991-1992 one-year-period,senior
figure skating at the 1992 Winter Olympics – ladies' singles,Mayda Navarro,1991-1992 one-year-period,senior
figure skating at the 1992 Winter Olympics – men's singles,Marius Negrea,1991-1992 one-year-period,senior
figure skating at the 1992 Winter Olympics – ladies' singles,Željka Čižmešija,1991-1992 one-year-period,senior
figure skating at the 1992 Winter Olympics – men's singles,Konstantin Kostin,1991-1992 one-year-period,senior
