col0,col1,col2,col3
1995 Giro del Piemonte,road bicycle racing,1994 Giro del Piemonte,1996 Giro del Piemonte
1994 Giro del Piemonte,road bicycle racing,1993 Giro del Piemonte,1995 Giro del Piemonte
1996 Giro del Piemonte,road bicycle racing,1995 Giro del Piemonte,1997 Giro del Piemonte
1907 Giro del Piemonte,road bicycle racing,1906 Giro del Piemonte,1908 Giro del Piemonte
1910 Giro del Piemonte,road bicycle racing,1908 Giro del Piemonte,1911 Giro del Piemonte
1911 Giro del Piemonte,road bicycle racing,1910 Giro del Piemonte,1912 Giro del Piemonte
1912 Giro del Piemonte,road bicycle racing,1911 Giro del Piemonte,1913 Giro del Piemonte
1913 Giro del Piemonte,road bicycle racing,1912 Giro del Piemonte,1914 Giro del Piemonte
1914 Giro del Piemonte,road bicycle racing,1913 Giro del Piemonte,1915 Giro del Piemonte
1915 Giro del Piemonte,road bicycle racing,1914 Giro del Piemonte,1916 Giro del Piemonte
1916 Giro del Piemonte,road bicycle racing,1915 Giro del Piemonte,1917 Giro del Piemonte
1917 Giro del Piemonte,road bicycle racing,1916 Giro del Piemonte,1918 Giro del Piemonte
1918 Giro del Piemonte,road bicycle racing,1917 Giro del Piemonte,1919 Giro del Piemonte
