col0,col1,col2,col3
Jogoyudan,kelurahan,Indonesia,Lumajang
Jogotrunan,kelurahan,Indonesia,Lumajang
Jodipan,kelurahan,Indonesia,Blimbing
Jitra,kelurahan,Indonesia,Teluk Segara
Jingglong,kelurahan,Indonesia,Ponorogo
Jetis Lor,kelurahan,Indonesia,Nawangan
Jemberlor,kelurahan,Indonesia,Patrang
Jembatan Kecil,kelurahan,Indonesia,Singaran Pati
Jelmu,kelurahan,Indonesia,Pelayangan
Jegu,kelurahan,Indonesia,Sutojayan
Jayengan,kelurahan,Indonesia,Serengan
Jaya Setia,kelurahan,Indonesia,Muaro Bungo
