col0,col1,col2,col3
o-anisidine,1.1,123.2,NFPA 704: Standard System for the Identification of the Hazards of Materials for Emergency Response
bis,1.22,141.995,NFPA 704: Standard System for the Identification of the Hazards of Materials for Emergency Response
"4,4'-methylenebis",1.44,266.038,NFPA 704: Standard System for the Identification of the Hazards of Materials for Emergency Response
propylene oxide,0.83,58.042,NFPA 704: Standard System for the Identification of the Hazards of Materials for Emergency Response
epichlorohydrin,1.18,92.003,NFPA 704: Standard System for the Identification of the Hazards of Materials for Emergency Response
methyl bromide,1.73,93.942,NFPA 704: Standard System for the Identification of the Hazards of Materials for Emergency Response
methylene chloride,1.33,83.953,NFPA 704: Standard System for the Identification of the Hazards of Materials for Emergency Response
methyl iodide,2.28,141.928,NFPA 704: Standard System for the Identification of the Hazards of Materials for Emergency Response
vinyl bromide,1.49,105.942,NFPA 704: Standard System for the Identification of the Hazards of Materials for Emergency Response
diethylhexyl phthalate,0.99,390.277,NFPA 704: Standard System for the Identification of the Hazards of Materials for Emergency Response
methylhydrazine,0.87,46.053,NFPA 704: Standard System for the Identification of the Hazards of Materials for Emergency Response
