col0,col1,col2,col3
"Blätter für Architektur und Kunsthandwerk, 1902, Tafel 73",1902-08-01,Blätter für Architektur und Kunsthandwerk,Digitale Landesbibliothek Berlin
"Blätter für Architektur und Kunsthandwerk, 1902, Tafel 72",1902-08-01,Blätter für Architektur und Kunsthandwerk,Digitale Landesbibliothek Berlin
"Blätter für Architektur und Kunsthandwerk, 1902, Tafel 66",1902-07-01,Blätter für Architektur und Kunsthandwerk,Digitale Landesbibliothek Berlin
"Blätter für Architektur und Kunsthandwerk, 1902, Tafel 65",1902-07-01,Blätter für Architektur und Kunsthandwerk,Digitale Landesbibliothek Berlin
"Blätter für Architektur und Kunsthandwerk, 1902, Tafel 51",1902-06-01,Blätter für Architektur und Kunsthandwerk,Digitale Landesbibliothek Berlin
"Blätter für Architektur und Kunsthandwerk, 1902, Tafel 43",1902-05-01,Blätter für Architektur und Kunsthandwerk,Digitale Landesbibliothek Berlin
"Blätter für Architektur und Kunsthandwerk, 1902, Tafel 41",1902-05-01,Blätter für Architektur und Kunsthandwerk,Digitale Landesbibliothek Berlin
"Blätter für Architektur und Kunsthandwerk, 1902, Tafel 39",1902-04-01,Blätter für Architektur und Kunsthandwerk,Digitale Landesbibliothek Berlin
"Blätter für Architektur und Kunsthandwerk, 1902, Tafel 38",1902-04-01,Blätter für Architektur und Kunsthandwerk,Digitale Landesbibliothek Berlin
"Blätter für Architektur und Kunsthandwerk, 1902, Tafel 36",1902-04-01,Blätter für Architektur und Kunsthandwerk,Digitale Landesbibliothek Berlin
"Blätter für Architektur und Kunsthandwerk, 1902, Tafel 32",1902-04-01,Blätter für Architektur und Kunsthandwerk,Digitale Landesbibliothek Berlin
"Blätter für Architektur und Kunsthandwerk, 1900, Tafel 69",1900-07-01,Blätter für Architektur und Kunsthandwerk,Digitale Landesbibliothek Berlin
