col0,col1,col2,col3
Villa Zeno,Andrea Palladio,villa veneta,Palladian architecture
Villa Gazzotti Grimani,Andrea Palladio,villa veneta,Renaissance architecture
Villa Thiene,Andrea Palladio,villa veneta,Palladian architecture
Villa Godi,Andrea Palladio,villa veneta,Palladian architecture
Villa Badoer,Andrea Palladio,villa veneta,Palladian architecture
Villa Manin,Domenico Egidio Rossi,villa veneta,Baroque
Villa Cordellina Lombardi,Giorgio Massari,villa veneta,Palladian architecture
Villa Emo,Andrea Palladio,villa veneta,Palladian architecture
Villa Contarini,Andrea Palladio,villa veneta,baroque architecture
Villa Foscari,Andrea Palladio,villa veneta,Palladian architecture
Villa Barbaro,Andrea Palladio,villa veneta,Palladian architecture
Rocca Pisana,Vincenzo Scamozzi,villa veneta,Palladian architecture
Villa Caldogno,Andrea Palladio,villa veneta,Palladian architecture
