col0,col1,col2,col3
2018 European Athletics Championships – Women's 400 metres hurdles,400 metres hurdles,2018-01-01,2016 European Athletics Championships – Women's 400 metres hurdles
"2018 European Championships in Athletics – Women's 10,000 metres",women's 10K run,2018-08-08,"2016 European Athletics Championships – Women's 10,000 metres"
2018 European Athletics Championships – Women's 800 metres,800 metres,2018-01-01,2016 European Athletics Championships – Women's 800 metres
2018 European Athletics Championships – Women's 100 metres,100 metres,2018-01-01,2016 European Athletics Championships – Women's 100 metres
2018 European Athletics Championships – Men's hammer throw,hammer throw,2018-01-01,2016 European Athletics Championships – Men's hammer throw
2018 European Athletics Championships – Men's discus throw,discus throw,2018-01-01,2016 European Athletics Championships – Men's discus throw
2018 European Athletics Championships – Men's shot put,shot put,2018-01-01,2016 European Athletics Championships – Men's shot put
2018 European Athletics Championships – Men's 50 kilometres walk,50 kilometres race walk,2018-01-01,2014 European Athletics Championships – Men's 50 kilometres walk
2018 World Judo Championships – Women's +78 kg,women's sports,2018-01-01,2017 World Judo Championships – Women's +78 kg
2018 World Judo Championships – Women's 78 kg,women's sports,2018-01-01,2017 World Judo Championships – Women's 78 kg
2018 World Judo Championships – Women's 70 kg,women's sports,2018-01-01,2017 World Judo Championships – Women's 70 kg
