col0,col1,col2,col3
Babenhausen,Achim Knoke,Langstadt,UTC+02:00
Heppenheim,Rainer Burelbach,Igelsbach,UTC+02:00
Karben,Guido Rahn,Klein-Karben,UTC+02:00
Babenhausen,Achim Knoke,Harpertshausen,UTC+02:00
Karben,Guido Rahn,Groß-Karben,UTC+02:00
Heppenheim,Rainer Burelbach,Wald-Erlenbach,UTC+02:00
Karben,Guido Rahn,Burg-Gräfenrode,UTC+02:00
Břeclav,Svatopluk Pěček,Poštorná,UTC+02:00
Heppenheim,Rainer Burelbach,Hambach,UTC+01:00
Gatika,Jesus Mª Fullaondo Alzibar,Igartua,UTC+01:00
Břeclav,Svatopluk Pěček,Charvátská Nová Ves,UTC+01:00
Heppenheim,Rainer Burelbach,Sonderbach,UTC+01:00
Babenhausen,Achim Knoke,Sickenhofen,UTC+01:00
Karben,Guido Rahn,Petterweil,UTC+01:00
Heppenheim,Rainer Burelbach,Mittershausen-Scheuerberg,UTC+01:00
