col0,col1,col2,col3
Shimpei Nakano,Shimpei Nakano,fonds,fonds
Hutchison and Steele,Hutchison and Steele,fonds,fonds
Douglas Shadbolt,Douglas Shadbolt,fonds,fonds
Harold Robert Little,Harold Robert Little,fonds,fonds
James O'Donnell,James O'Donnell,fonds,fonds
Daniel Wilson,Daniel Wilson,fonds,fonds
William Young,William Young,fonds,fonds
James R. Rhind,James R. Rhind,fonds,fonds
Hugh Griffith Jones,Hugh Griffith Jones,fonds,fonds
Alexander Francis Dunlop fonds,Alexander Francis Dunlop fonds,fonds,fonds
David Colville,David Colville,fonds,fonds
France Gagnon Pratte,France Gagnon Pratte,fonds,fonds
