col0,col1,col2,col3
Chatham Gerygone,species,20,Chatham Gerygone
Inland Thornbill,species,20,Inland Thornbill
Pied Butcherbird,species,20,Pied Butcherbird
Cloven-feathered Dove,species,21,Cloven-feathered Dove
Red-knobbed Coot,species,21,Red-knobbed Coot
Lord Howe Woodhen,species,21,Lord Howe Woodhen
Australian White Ibis,species,21,Australian White Ibis
Germain's Peacock-Pheasant,species,21,Germain's Peacock-Pheasant
South Polar Skua,species,29,South Polar Skua
Double-striped Thick-knee,species,28,Double-striped Thick-knee
Wandering Whistling Duck,species,29,Wandering Whistling Duck
White-necked Heron,species,29,Pacific Heron
