col0,col1,col2,col3
2013 Tirreno–Adriatico,"San Vincenzo, Tuscany",107,Alex Dowsett
2010 Tirreno–Adriatico,Livorno,154,Simone Stortoni
2008 Tirreno–Adriatico,Civitavecchia,148,Marco Bandiera
2013 Tirreno–Adriatico,"San Vincenzo, Tuscany",107,Tom-Jelte Slagter
2012 Tirreno–Adriatico,"San Vincenzo, Tuscany",143,Enrico Battaglin
2013 Tirreno–Adriatico,"San Vincenzo, Tuscany",107,Tom Dumoulin
2011 Tirreno–Adriatico,Marina di Carrara,160,Damiano Caruso
2013 Tirreno–Adriatico,"San Vincenzo, Tuscany",107,Michał Kwiatkowski
2011 Tirreno–Adriatico,Marina di Carrara,160,Mikaël Cherel
2008 Tirreno–Adriatico,Civitavecchia,148,Valerio Agnoli
2009 Tirreno–Adriatico,Cecina,161,Valerio Agnoli
2012 Tirreno–Adriatico,"San Vincenzo, Tuscany",143,Carlos Betancur
2008 Tirreno–Adriatico,Civitavecchia,148,Dries Devenyns
2010 Tirreno–Adriatico,Livorno,154,Francesco Masciarelli
