col0,col1,col2,col3
Farol da Guia e Posto Semafórico - visto do mar,documentary photography,photographic paper,10
Farol da Guia,documentary photography,photographic paper,10
Farolim da Ponta S. da Península,documentary photography,photographic paper,10
Farolim da Ponta Sul da Península,documentary photography,photographic paper,10
Baía Wigham - marcando a direcção do Canal ao Norte da Rada,documentary photography,photographic paper,10
Farolins Ponte-cais de Bolama,documentary photography,photographic paper,10
Farolim Ponta W. de Bolama - visto de N.,documentary photography,photographic paper,10
Farolim Ponte-cais de Bolama,documentary photography,photographic paper,10
Farol de Pedralva - visto de E.,documentary photography,photographic paper,10
Farol Caiío - visto de SW.,documentary photography,photographic paper,10
Farol Ilhéu dos Pássaros - visto de S.,documentary photography,photographic paper,10
