col0,col1,col2,col3
Bukit Pedusunan,fourth-level administrative division in Indonesia,UTC+07:00,Indonesia
Seberang Cengar,fourth-level administrative division in Indonesia,UTC+07:00,Indonesia
Banjar Guntung,fourth-level administrative division in Indonesia,UTC+07:00,Indonesia
Labuhan Lombok,fourth-level administrative division in Indonesia,UTC+08:00,Indonesia
Jalur Patah,fourth-level administrative division in Indonesia,UTC+08:00,Indonesia
Kiyangkongrejo,fourth-level administrative division in Indonesia,UTC+07:00,Indonesia
Tumbang Mujam,fourth-level administrative division in Indonesia,UTC+07:00,Indonesia
Rantau Sialang,village,UTC+07:00,Indonesia
Lubuk Ramo,village,UTC+07:00,Indonesia
Banjar Benai,village,UTC+07:00,Indonesia
Luai,village,UTC+07:00,Indonesia
Pebaun Hilir,village,UTC+07:00,Indonesia
Koto Lubuk Jambi,village,UTC+07:00,Indonesia
