col0,col1,col2,col3
Puurmani manor,manor,Puurmani manor house,Estonia
Kiltsi Manor,manor,Kiltsi manor house,Estonia
Vatla Manor,manor,Vatla manor house,Estonia
Saku Manor,manor,Saku Manor Park,Estonia
Muraste manor,manor,Muraste manor house,Estonia
Matsalu Manor,manor,Matsalu manor park,Estonia
Saare Manor,manor,Saare manor house,Estonia
Kärstna Manor,manor,Kärstna manor house,Estonia
Käravete Manor,manor,Käravete manor house,Estonia
Avanduse Manor,manor,Avanduse manor house,Estonia
Arbavere Manor,manor,Arbavere manor house,Estonia
Riisipere Manor,manor,Riisipere manor house,Estonia
Raikküla Manor,manor,Raikküla manor house,Estonia
Uuemõisa manor,manor,Uuemõisa Manor Park,Estonia
