col0,col1,col2,col3
Category:998 deaths,Category:997 deaths,Category:999 deaths,Wikimedia category
Category:992 deaths,Category:991 deaths,Category:993 deaths,Wikimedia category
Category:989 deaths,Category:988 deaths,Category:990 deaths,Wikimedia category
Category:981 births,Category:980 births,Category:982 births,Wikimedia category
Category:977 deaths,Category:976 deaths,Category:978 deaths,Wikimedia category
Category:974 births,Category:973 births,Category:975 births,Wikimedia category
Category:973 deaths,Category:972 deaths,Category:974 deaths,Wikimedia category
Category:970 births,Category:969 births,Category:971 births,Wikimedia category
Category:967 deaths,Category:966 deaths,Category:968 deaths,Wikimedia category
Category:962 births,Category:961 births,Category:963 births,Wikimedia category
Category:959 deaths,Category:958 deaths,Category:960 deaths,Wikimedia category
Category:1000 births,Category:999 births,Category:1001 births,Wikimedia category
Category:988 deaths,Category:987 deaths,Category:989 deaths,Wikimedia category
Category:980 births,Category:979 births,Category:981 births,Wikimedia category
Category:991 deaths,Category:990 deaths,Category:992 deaths,Wikimedia category
