col0,col1,col2,col3
"The West Wing, season 3",Category II,On the Day Before,Janel Moloney
"The West Wing, season 7",Category II,Transition,Joshua Malina
"The West Wing, season 3",Category II,Gone Quiet,Janel Moloney
"The West Wing, season 7",Category II,The Mommy Problem,Joshua Malina
"The West Wing, season 6",Category II,La Palabra,Stockard Channing
"The West Wing, season 7",Category II,Internal Displacement,Stockard Channing
"The West Wing, season 6",Category II,La Palabra,Dulé Hill
"The West Wing, season 7",Category II,Internal Displacement,Dulé Hill
"The West Wing, season 6",Category II,La Palabra,Richard Schiff
"The West Wing, season 7",Category II,Internal Displacement,Richard Schiff
