col0,col1,col2,col3
Elounda,UTC+02:00,municipal/local community,Greece
Sidirokastro,UTC+02:00,municipal/local community,Greece
Lindos,UTC+02:00,municipal/local community,Greece
Asprovalta,UTC+02:00,municipal/local community,Greece
Therasia,UTC+02:00,municipal/local community,Greece
Polichni,UTC+02:00,municipal/local community,Greece
Efkarpia,UTC+02:00,municipal unit of Greece,Greece
Stavroupoli,UTC+02:00,municipal unit of Greece,Greece
Sidirokastro,UTC+02:00,municipal unit of Greece,Greece
Asprovalta,UTC+02:00,municipal unit of Greece,Greece
Polichni,UTC+02:00,municipal unit of Greece,Greece
Lindos,UTC+02:00,archaeological site,Greece
