col0,col1,col2,col3
Satimpo,kelurahan,Indonesia,Bontang Selatan
Sasi,kelurahan,Indonesia,Kota Kefamenanu
Sasaran,kelurahan,Indonesia,Tondano Utara
Sasa,kelurahan,Indonesia,Kota Ternate Selatan
Sario Utara,kelurahan,Indonesia,Sario
Kabonena,kelurahan,Indonesia,Ulujadi
Kabil,kelurahan,Indonesia,Nongsa
Juwetkenongo,kelurahan,Indonesia,Porong
Jumerto,kelurahan,Indonesia,Patrang
Juata Permai,kelurahan,Indonesia,Tarakan Utara
Juata Laut,kelurahan,Indonesia,Tarakan Utara
Juata Kerikil,kelurahan,Indonesia,Tarakan Utara
Joyosuran,kelurahan,Indonesia,Pasar Kliwon
Josenan,kelurahan,Indonesia,Taman
Jombatan,kelurahan,Indonesia,Jombang
