col0,col1,col2,col3
1905 VFL Grand Final,Australian rules football,Melbourne Cricket Ground,Fitzroy Football Club
1904 VFL Grand Final,Australian rules football,Melbourne Cricket Ground,Fitzroy Football Club
2006 AFL Grand Final,Australian rules football,Melbourne Cricket Ground,West Coast Eagles
1994 AFL Grand Final,Australian rules football,Melbourne Cricket Ground,West Coast Eagles
1992 AFL Grand Final,Australian rules football,Melbourne Cricket Ground,West Coast Eagles
2004 AFL Grand Final,Australian rules football,Melbourne Cricket Ground,Port Adelaide Football Club
1999 AFL Grand Final,Australian rules football,Melbourne Cricket Ground,North Melbourne Football Club
1996 AFL Grand Final,Australian rules football,Melbourne Cricket Ground,North Melbourne Football Club
1977 VFL Grand Final,Australian rules football,Melbourne Cricket Ground,North Melbourne Football Club
1943 VFL Grand Final,Australian rules football,Princes Park,Richmond Football Club
