col0,col1,col2,col3
Katuni Wind Farm,Croatia,wind farm,Katuni
Neutscher Höhe wind farm,Germany,wind farm,Neutscher Höhe
Freiländeralm Wind Farm,Austria,wind farm,Freiländer Alm
Windpark Immenrode,Germany,wind farm,Immenrode
Kandrich wind farm,Germany,wind farm,Kandrich
Panachaiko wind farm,Greece,wind farm,Panachaiko
Schlewecke wind farm,Germany,wind farm,Schlewecke
Harlingerode wind farm,Germany,wind farm,Harlingerode
Mesihovina wind farm,Bosnia and Herzegovina,wind farm,Mesihovina
Crainfeld wind farm,Germany,wind farm,Crainfeld
Feldheim wind farm,Germany,wind farm,Feldheim
Taichung Port Wind Farm,Taiwan,wind farm,Port of Taichung
Luzhu wind farm,Taiwan,wind farm,Luzhu District
