col0,col1,col2,col3
USS Natick,United States Navy,harbor tugboat,United States of America
USS Natahki,United States Navy,harbor tugboat,United States of America
USS Nanticoke,United States Navy,harbor tugboat,United States of America
USS Muskegon,United States Navy,harbor tugboat,United States of America
USS Mishawaka,United States Navy,harbor tugboat,United States of America
USS Mecosta,United States Navy,harbor tugboat,United States of America
USS Mascoutah,United States Navy,harbor tugboat,United States of America
USS Manistee,United States Navy,harbor tugboat,United States of America
USS Kittaton,United States Navy,harbor tugboat,United States of America
USS Kittanning,United States Navy,harbor tugboat,United States of America
USS Keokuk,United States Navy,harbor tugboat,United States of America
Hyannis,United States Navy,harbor tugboat,Canada
USS Ganadoga,United States Navy,harbor tugboat,United States of America
