col0,col1,col2,col3
Gmina Ożarów Mazowiecki,Ożarów Mazowiecki,71.34,Poland
Gmina Muszyna,Muszyna,141.99,Poland
Gmina Nasielsk,Nasielsk,202.47,Poland
Gmina Iłża,Iłża,255.82,Poland
Gmina Kowalewo Pomorskie,Kowalewo Pomorskie,141.39,Poland
Gmina Zator,Zator,51.44,Poland
Gmina Wojnicz,Wojnicz,78.55,Poland
Gmina Jelcz-Laskowice,Jelcz-Laskowice,168.1,Poland
Gmina Sulejów,Sulejów,189.45,Poland
Gmina Lubraniec,Lubraniec,148.18,Poland
Gmina Przemków,Przemków,108.04,Poland
Gmina Rabka-Zdrój,Rabka-Zdrój,69.02,Poland
Gmina Kcynia,Kcynia,297.02,Poland
