col0,col1,col2,col3
Yuzhnoye Tushino District,108978,district of Moscow,Moscow
Savyolovsky District,59184,district of Moscow,Moscow
Levoberezhny District,53951,district of Moscow,Moscow
Altufyevsky District,57408,district of Moscow,Moscow
Vostochnoye Degunino District,98864,district of Moscow,Moscow
Khoroshyovsky District,71127,district of Moscow,Northern Administrative Okrug
Rostokino District,39407,district of Moscow,Moscow
Yuzhnoye Medvedkovo District,85521,district of Moscow,Moscow
Akademichesky District,109231,district of Moscow,Moscow
Timiryazevsky District,83641,district of Moscow,Moscow
Sviblovo District,62009,district of Moscow,Moscow
Novo-Peredelkino District,121947,district of Moscow,Western Administrative Okrug
Nekrasovka District,63275,district of Moscow,Moscow
Butyrsky District,71013,district of Moscow,Moscow
Molzhaninovsky District,9903,district of Moscow,Moscow
