col0,col1,col2,col3
Agios Antonios,UTC+02:00,Limassol Municipality,Quarter of Limassol Municipality
Panagia Evangelistria,UTC+02:00,Limassol Municipality,Quarter of Limassol Municipality
Agia Fyla,UTC+02:00,Limassol Municipality,Quarter of Limassol Municipality
Agios Nikolaos,UTC+02:00,Limassol Municipality,Quarter of Limassol Municipality
Neapoli,UTC+02:00,Limassol Municipality,Quarter of Limassol Municipality
Agia Trias,UTC+02:00,Limassol Municipality,Quarter of Limassol Municipality
Agia Zoni,UTC+02:00,Limassol Municipality,Quarter of Limassol Municipality
Agios Nektarios,UTC+02:00,Limassol Municipality,Quarter of Limassol Municipality
Kapsalos,UTC+02:00,Limassol Municipality,Quarter of Limassol Municipality
Apostoloi Petros kai Pavlos,UTC+02:00,Limassol Municipality,Quarter of Limassol Municipality
