col0,col1,col2,col3
Pigsty Circa 40 Metres West Of Middle Farm Farmhouse,Satley,Grade II listed building,United Kingdom
Pigsty At West End Of Outhouse Approximately 25 Metres To North-East Of Newby Farmhouse,Newby and Scalby,Grade II listed building,United Kingdom
Piggery At Approx 20M East Of Kestle Barton Farmhouse And Kestle Cottage,Manaccan,Grade II listed building,United Kingdom
Pigsty Immediately West Of Roscollas Farmhouse,Mabe,Grade II listed building,United Kingdom
Pigsty At Sw744311 At Approximately 100 Metres South Of Eathorne House,Mabe,Grade II listed building,United Kingdom
Pigsty About One Metre North Of St Erney House,Landrake with St Erney,Grade II listed building,United Kingdom
Pigsties And Bull Pen Adjacent To North West Side Of Whitehough,Ipstones,Grade II listed building,United Kingdom
Pigsties Approximately 60 Metres To Rear,Great Braxted,Grade II listed building,United Kingdom
Pig Sty Sw Of Community Centre,"Berrow, Somerset",Grade II listed building,United Kingdom
Pig Styes At Sandilands Farmhouse,Antrobus,Grade II listed building,United Kingdom
Pighouse Approximately 15 Metres West Of Neopardy Cottages,Crediton Hamlets,Grade II listed building,United Kingdom
