col0,col1,col2,col3
2018 Vuelta a España stage 6,road bicycle racing,2018 Vuelta a España,Huércal-Overa
"2018 La Tropicale Amissa Bongo, Stage 3",road bicycle racing,2018 Tropicale Amissa Bongo,Fougamou
"2018 Vuelta a San Juan, Stage 4",road bicycle racing,2018 Vuelta a San Juan,San José de Jáchalmaica
"2018 Herald Sun Tour, Stage 1",road bicycle racing,2018 Herald Sun Tour,Colac
"2018 Vuelta al Táchira, Stage 8",road bicycle racing,2018 Vuelta al Táchira,Rubio
2018 Colombia Oro y Paz Stage 3,road bicycle racing,2018 Colombia Oro y Paz,Palmira
2018 Colombia Oro y Paz Stage 1,road bicycle racing,2018 Colombia Oro y Paz,Palmira
"2017 Vuelta a Venezuela, Stage 6",road bicycle racing,2017 Vuelta a Venezuela,Cagua
"2018 La Tropicale Amissa Bongo, Stage 7",road bicycle racing,2018 Tropicale Amissa Bongo,Bikelé
"2017 Vuelta a Venezuela, Stage 5",road bicycle racing,2017 Vuelta a Venezuela,San Felipe
"2017 Vuelta a Guatemala, Stage 10",road bicycle racing,2017 Vuelta a Guatemala,Mixco
"2018 Volta ao Algarve, Stage 4",road bicycle racing,2018 Volta ao Algarve,Almodôvar
