col0,col1,col2,col3
Mappa Topographico do Municipio de São Paulo - Folha 52,copying,topographic map,Museu Paulista
Mappa Topographico do Municipio de São Paulo - Folha 53,copying,topographic map,Museu Paulista
Mappa Topographico do Municipio de São Paulo - 27 - 28,illustration,topographic map,Museu Paulista
Mappa Topographico do Municipio de São Paulo - Folha 28 - 29 - 30,copying,topographic map,Museu Paulista
Mappa Topographico do Municipio de São Paulo - Folha 54,copying,topographic map,Museu Paulista
Mappa Topographico do Municipio de São Paulo - Folha 11,illustration,topographic map,Museu Paulista
Mappa Topographico do Municipio de São Paulo - Folha 12,photograph,topographic map,Museu Paulista
Mappa Topographico do Município de São Paulo - Folha 6 - 7,copy,topographic map,Museu Paulista
Mappa Topographico do Municipio de São Paulo - Folhas 8-9,copy,topographic map,Museu Paulista
Mappa Topographico do Municipio de São Paulo - Folha 1 - 2,copying,topographic map,Museu Paulista
Mappa Topographico do Municipio de São Paulo - Parte Principal da Cidade - Folha 50/3,copying,geographic map,Museu Paulista
Mappa Topographico do Municipio de São Paulo - Parte Principal da Cidade - Folha 50/9,copying,geographic map,Museu Paulista
Mappa Topographico do Municipio de São Paulo - Folha 60,copy,geographic map,Museu Paulista
Mappa Topographico do Municipio de São Paulo - Folha 61,copy,geographic map,Museu Paulista
