col0,col1,col2,col3
Carricta Meridionalis,Joan Blaeu,Timothy Pont,British Library
Præfectura Kircvbriensis,Joan Blaeu,Timothy Pont,British Library
Gallovidiæ Pars Media,Joan Blaeu,Timothy Pont,British Library
Gallovidia Pars Occidentalior,Joan Blaeu,Timothy Pont,British Library
Gallovidia vernacule Galloway,Joan Blaeu,Timothy Pont,British Library
Nithia Vicecomitatvs,Joan Blaeu,Timothy Pont,British Library
Annandiæ Præfectura,Joan Blaeu,Timothy Pont,British Library
Evia et Escia,Joan Blaeu,Timothy Pont,British Library
Lidalia vel Lidisdalia Regio,Joan Blaeu,Timothy Pont,British Library
The Merce or Shirrefdome of Berwick,Joan Blaeu,Timothy Pont,British Library
Lavdelia Sive Lavderdalia,Joan Blaeu,Timothy Pont,British Library
