col0,col1,col2,col3
"Sushitsa, Blagoevgrad Province",62037,Bulgaria,UTC+03:00
Yakovo,24406,Bulgaria,UTC+03:00
Yurukovo,16744,Bulgaria,UTC+03:00
Shtraklevo,86.652,Bulgaria,UTC+03:00
Starosel,127,Bulgaria,UTC+03:00
Mihnevo,18839,Bulgaria,UTC+03:00
Chereshnitsa,24044,Bulgaria,UTC+03:00
"Petrovo, Blagoevgrad Province",31853,Bulgaria,UTC+03:00
Paril,14948,Bulgaria,UTC+03:00
Musomishta,32861,Bulgaria,UTC+03:00
"Senokos, Blagoevgrad Province",47084,Bulgaria,UTC+03:00
"Ognyanovo, Blagoevgrad Province",10394,Bulgaria,UTC+03:00
Novo Hodzhovo,7125,Bulgaria,UTC+03:00
