col0,col1,col2,col3
Latvian Chess Championship,chess,women's sports,national championship
Romanian Chess Championship,chess,women's sports,national championship
Swedish Chess Championship,chess,women's sports,national championship
Soviet Women's Chess Championship,chess,women's sports,national championship
Dutch Chess Championship,chess,women's sports,national championship
Cuban Chess Championship,chess,women's sports,national championship
list of winners of the Ukrainian Chess Championship,chess,women's sports,national championship
Brazilian Chess Championship,chess,women's sports,national championship
Hungarian Chess Championship,chess,women's sports,national championship
Moroccan Chess Championship,chess,women's sports,national championship
