col0,col1,col2,col3
2006 Vuelta del Uruguay,2005 Vuelta del Uruguay,road bicycle racing,2006-04-07
2005 Vuelta del Uruguay,2004 Vuelta del Uruguay,road bicycle racing,2005-03-18
2003 Vuelta del Uruguay,2002 Vuelta del Uruguay,road bicycle racing,2003-04-11
2002 Vuelta del Uruguay,2001 Vuelta del Uruguay,road bicycle racing,2002-03-22
1998 Vuelta del Uruguay,1997 Vuelta del Uruguay,road bicycle racing,1998-04-02
1961 Vuelta del Uruguay,1960 Vuelta del Uruguay,road bicycle racing,1961-03-25
1959 Vuelta del Uruguay,1958 Vuelta del Uruguay,road bicycle racing,1959-03-29
1958 Vuelta del Uruguay,1957 Vuelta del Uruguay,road bicycle racing,1958-03-29
1957 Vuelta del Uruguay,1956 Vuelta del Uruguay,road bicycle racing,1957-04-11
1956 Vuelta del Uruguay,1955 Vuelta del Uruguay,road bicycle racing,1956-03-24
1955 Vuelta del Uruguay,1954 Vuelta del Uruguay,road bicycle racing,1955-05-14
1954 Vuelta del Uruguay,1953 Vuelta del Uruguay,road bicycle racing,1954-04-10
1953 Vuelta del Uruguay,1952 Vuelta del Uruguay,road bicycle racing,1953-03-27
