col0,col1,col2,col3
John Collins,IBA Official Cocktail,cocktail,carbonated water
Lemon Drop,IBA Official Cocktail,cocktail,sugar
French Martini,IBA Official Cocktail,cocktail,vodka
Espresso Martini,IBA Official Cocktail,cocktail,vodka
Between the Sheets,IBA Official Cocktail,cocktail,cognac
Bramble,IBA Official Cocktail,cocktail,Old Fashioned glass
Casino,IBA Official Cocktail,cocktail,orange bitters
Mary Pickford,IBA Official Cocktail,cocktail,cocktail glass
Yellow Bird,IBA Official Cocktail,cocktail,cocktail glass
Dark 'N' Stormy,IBA Official Cocktail,cocktail,ice cube
champagne cocktail,IBA Official Cocktail,cocktail,cognac
