col0,col1,col2,col3
lazurite,mineral species,Brockhaus and Efron Encyclopedic Dictionary,space group 218
pyrope,mineral species,Brockhaus and Efron Encyclopedic Dictionary,space group 230
uvarovite,mineral species,Ottův slovník naučný,space group 230
almandine,mineral species,Brockhaus and Efron Encyclopedic Dictionary,space group 230
magnetite,mineral species,Brockhaus and Efron Encyclopedic Dictionary,space group 228
nosean,mineral species,New Encyclopedic Dictionary,space group 215
sodalite,mineral species,Armenian Soviet Encyclopedia,space group 218
spinel,mineral species,Brockhaus and Efron Encyclopedic Dictionary,space group 227
pyrite,mineral species,Armenian Soviet Encyclopedia,space group 205
diamond,mineral species,Brockhaus and Efron Encyclopedic Dictionary,space group 227
zincite,mineral species,Armenian Soviet Encyclopedia,space group 186
corundum,mineral species,Brockhaus and Efron Encyclopedic Dictionary,space group 167
beryl,mineral species,Brockhaus and Efron Encyclopedic Dictionary,space group 192
