col0,col1,col2,col3
Karog Got,Himachal Pradesh,India,upland
Khesar Got,Himachal Pradesh,India,upland
Kamlipat Got,Himachal Pradesh,India,upland
Kaphrotu Got,Himachal Pradesh,India,upland
Gilara Bhoj Got,Himachal Pradesh,India,upland
Dhra Karu Got,Himachal Pradesh,India,upland
Jeola Got,Himachal Pradesh,India,upland
Saror Got,Himachal Pradesh,India,upland
Drable Got,Himachal Pradesh,India,upland
Manjoi Got,Himachal Pradesh,India,upland
Patauli Got,Himachal Pradesh,India,upland
Sari Got,Himachal Pradesh,India,upland
Chabu Got,Himachal Pradesh,India,upland
Keshla Got,Himachal Pradesh,India,upland
