col0,col1,col2,col3
Polling station no 841,polling place,Kočani,North Macedonia
Polling station no 3,polling place,Berovo,North Macedonia
Polling station no 2976,polling place,Radolišta,North Macedonia
Polling station no 2975,polling place,Čajle,North Macedonia
Polling station no 2974,polling place,Vrutok,North Macedonia
Polling station no 2973,polling place,Gorno Orizari,North Macedonia
Polling station no 2972,polling place,Šuto Orizari,North Macedonia
Polling station no 2971,polling place,Šuto Orizari,North Macedonia
Polling station no 2970,polling place,Šuto Orizari,North Macedonia
Polling station no 2969,polling place,Šuto Orizari,North Macedonia
Polling station no 2968,polling place,Šuto Orizari,North Macedonia
