col0,col1,col2,col3
"Bykovo, Volgograd Oblast",Russia,Brockhaus and Efron Encyclopedic Dictionary,UTC+03:00
Cherdakly,Russia,Brockhaus and Efron Encyclopedic Dictionary,UTC+03:00
Suzun,Russia,Brockhaus and Efron Encyclopedic Dictionary,Omsk Time
Okhotsk,Russia,Brockhaus and Efron Encyclopedic Dictionary,Vladivostok Time
Demyansk,Russia,Jewish Encyclopedia of Brockhaus and Efron,UTC+03:00
"Ardatov, Nizhny Novgorod Oblast",Russia,Brockhaus and Efron Encyclopedic Dictionary,UTC+03:00
Demyansk,Russia,Brockhaus and Efron Encyclopedic Dictionary,UTC+03:00
Yermish,Russia,Brockhaus and Efron Encyclopedic Dictionary,UTC+03:00
"Glushkovo, Glushkovsky District, Kursk Oblast",Russia,Brockhaus and Efron Encyclopedic Dictionary,UTC+03:00
Romanovka,Russia,Brockhaus and Efron Encyclopedic Dictionary,Samara Time
"Rovnoye, Saratov Oblast",Russia,Brockhaus and Efron Encyclopedic Dictionary,Samara Time
Romanovka,Russia,Brockhaus and Efron Encyclopedic Dictionary,UTC+04:00
"Rovnoye, Saratov Oblast",Russia,Brockhaus and Efron Encyclopedic Dictionary,UTC+04:00
Romanovka,Russia,Brockhaus and Efron Encyclopedic Dictionary,UTC+03:00
"Rovnoye, Saratov Oblast",Russia,Brockhaus and Efron Encyclopedic Dictionary,UTC+03:00
