col0,col1,col2,col3
ZK,Asynchronous JavaScript and XML,Java Virtual Machine,Java software library
Vaadin,web framework,Java Virtual Machine,web development
ZK,Asynchronous JavaScript and XML,Java Virtual Machine,software framework
IBM WebSphere Application Server,"Java Platform, Enterprise Edition",Java Virtual Machine,application server
Spring Roo,rapid application development,Java Virtual Machine,free software
ZK,Asynchronous JavaScript and XML,Java Virtual Machine,free software
OpenXava,web framework,Java Virtual Machine,free software
JBoss Seam,web framework,Java Virtual Machine,free software
Apache Cocoon,web framework,Java Virtual Machine,free software
Spring Roo,rapid application development,Java Virtual Machine,web framework
Play Framework,web framework,Java Virtual Machine,web framework
ZK,Asynchronous JavaScript and XML,Java Virtual Machine,web framework
Stripes,web framework,Java Virtual Machine,web framework
OpenXava,web framework,Java Virtual Machine,web framework
