col0,col1,col2,col3
Sauber C31,Sauber C30,James Key,Sauber C32
McLaren MP4-25,McLaren MP4-24,Neil Oatley,McLaren MP4-26
McLaren MP4/13,McLaren MP4/12,Adrian Newey,McLaren MP4/14
McLaren MP4/14,McLaren MP4/13,Adrian Newey,McLaren MP4/15
McLaren MP4-20,McLaren MP4-19,Adrian Newey,McLaren MP4-21
McLaren MP4-24,McLaren MP4-23,Pat Fry,McLaren MP4-25
McLaren MP4-27,McLaren MP4-26,Paddy Lowe,McLaren MP4-28
Williams FW14,Williams FW13,Patrick Head,Williams FW15C
McLaren MP4-22,McLaren MP4-21,Pat Fry,McLaren MP4-23
McLaren MP4-16,McLaren MP4/15,Adrian Newey,McLaren MP4-17
Sauber C30,BMW Sauber C29,James Key,Sauber C31
McLaren MP4-26,McLaren MP4-25,Paddy Lowe,McLaren MP4-27
