col0,col1,col2,col3
Bridging the gap between bird conservation and sustainable development : perceptions and participation of rural people in Burkina Faso's Sahel region,Bridging the gap between bird conservation and sustainable development : perceptions and participation of rural people in Burkina Faso's Sahel region,African Studies Centre Leiden,scientific work
Contesting control : land and forest in the struggle for Loita Maasai self-government in Kenya,Contesting control : land and forest in the struggle for Loita Maasai self-government in Kenya,African Studies Centre Leiden,scientific work
Consuming democracy : local agencies & liberal peace in the Democratic Republic of Congo,Consuming democracy : local agencies & liberal peace in the Democratic Republic of Congo,African Studies Centre Leiden,scientific work
"Balancing men, morals and money : women's agency between HIV and security in a Malawi village","Balancing men, morals and money : women's agency between HIV and security in a Malawi village",African Studies Centre Leiden,scientific work
Beyond the facade : instrumentalisation of the Zambian health sector,Beyond the facade : instrumentalisation of the Zambian health sector,African Studies Centre Leiden,scientific work
"Being old in times of AIDS: aging, caring and relating in northwest Tanzania","Being old in times of AIDS: aging, caring and relating in northwest Tanzania",African Studies Centre Leiden,scientific work
Coping with inadequacy: understanding the effects of central teacher recruitment in six ward secondary schools in Tanzania,Coping with inadequacy: understanding the effects of central teacher recruitment in six ward secondary schools in Tanzania,African Studies Centre Leiden,scientific work
Bodies in action: culture and body skills in post-conflict Sierra Leone,Bodies in action: culture and body skills in post-conflict Sierra Leone,African Studies Centre Leiden,scientific work
"Advances in coastal ecology : people, processes and ecosystems in Kenya","Advances in coastal ecology : people, processes and ecosystems in Kenya",African Studies Centre Leiden,scientific work
"""Ask and you shall be given"" : Pentecostalism and the economic crisis in Cameroon","""Ask and you shall be given"" : Pentecostalism and the economic crisis in Cameroon",African Studies Centre Leiden,scientific work
