col0,col1,col2,col3
1981 Slovenian Badminton Championships,Slovenia,Slovenian Badminton Championships,1981 Slovenian Badminton Championships – Men's doubles
1980 Slovenian Badminton Championships,Slovenia,Slovenian Badminton Championships,1980 Slovenian Badminton Championships – Men's doubles
1979 Slovenian Badminton Championships,Slovenia,Slovenian Badminton Championships,1979 Slovenian Badminton Championships – Men's doubles
1978 Slovenian Badminton Championships,Slovenia,Slovenian Badminton Championships,1978 Slovenian Badminton Championships – Men's doubles
1977 Slovenian Badminton Championships,Slovenia,Slovenian Badminton Championships,1977 Slovenian Badminton Championships – Men's doubles
1976 Slovenian Badminton Championships,Slovenia,Slovenian Badminton Championships,1976 Slovenian Badminton Championships – Men's doubles
1975 Slovenian Badminton Championships,Slovenia,Slovenian Badminton Championships,1975 Slovenian Badminton Championships – Men's doubles
1974 Slovenian Badminton Championships,Slovenia,Slovenian Badminton Championships,1974 Slovenian Badminton Championships – Men's doubles
1973 Slovenian Badminton Championships,Slovenia,Slovenian Badminton Championships,1973 Slovenian Badminton Championships – Men's doubles
1972 Slovenian Badminton Championships,Slovenia,Slovenian Badminton Championships,1972 Slovenian Badminton Championships – Men's doubles
