col0,col1,col2,col3
Başkentray,Türkiye Cumhuriyeti Devlet Demiryolları,1435 mm track gauge,commuter rail
Woodhead Line,British Rail,1435 mm track gauge,railway line
North Coast railway line,New South Wales Government Railways,1435 mm track gauge,railway line
Termoli–Venafro railway,Rete Ferroviaria Italiana,1435 mm track gauge,railway
Oravița–Anina railway,Căile Ferate Române,1435 mm track gauge,railway
Jebel–Giera railway,Căile Ferate Române,1435 mm track gauge,railway
Jebel–Liebling railway,Căile Ferate Române,1435 mm track gauge,railway
Tallinn–Tapa railway,Eesti Raudtee,1520 mm track gauge,railway
Hafslund Line,Hafslund,1435 mm track gauge,railway
Ramal do Seixal,REFER,1668 mm track gauge,railway
Ramal del Estádio Nacional,REFER,1668 mm track gauge,railway
Ramal de Vila Viçosa,REFER,1668 mm track gauge,railway
