col0,col1,col2,col3
ventral disc microtubule array,microtubule,ventral disc,cellular anatomical entity
axonemal central pair,C1 axonemal microtubule,axonemal central apparatus,cellular anatomical entity
actin fusion focus,actin filament,actin cytoskeleton,cellular anatomical entity
unicellular trichome branch,unicellular trichome apex,cell projection,cellular anatomical entity
left middle basal body pair,left caudal basal body,cell projection,cellular anatomical entity
right lateral basal body pair,right ventral basal body,cell projection,cellular anatomical entity
right middle basal body pair,right caudal basal body,cell projection,cellular anatomical entity
left lateral basal body pair,left anterior basal body,cell projection,cellular anatomical entity
ciliary shaft,axoneme,cilium,cellular anatomical entity
microtubule bundle,microtubule,cytoskeleton,cellular anatomical entity
SsuD-SsuE complex,alkanesulfonate monooxygenase complex,cytosol,macromolecular complex
axonemal outer doublet,A axonemal microtubule,axoneme,cellular anatomical entity
ventral disc overlap zone,ventral disc microtubule array,ventral disc,cellular anatomical entity
right tetrad,right lateral basal body pair,cell projection,cellular anatomical entity
left tetrad,left lateral basal body pair,cell projection,cellular anatomical entity
