col0,col1,col2,col3
Berguedà,president of Comarcal Council of Berguedà,Spain,821100000
Pallars Jussà,president of Comarcal Council of Pallars Jussà,Spain,238700000
Terra Alta,president of Comarcal Council of Terra Alta,Spain,255100000
Garraf,president of Comarcal Council of Garraf,Spain,2380300000
Baix Llobregat,president of Comarcal Council of Baix Llobregat,Spain,22731900000
Noguera,president of Comarcal Council of Noguera,Spain,886900000
Tarragonès,president of Comarcal Council of Tarragonès,Spain,7518300000
Bages,president of Comarcal Council of Bages,Spain,4278700000
Alt Camp,president of Comarcal Council of Alt Camp,Spain,1377400000
Alt Urgell,president of Comarcal Council of Alt Urgell,Spain,409800000
Conca de Barberà,president of Comarcal Council of Conca de Barberà,Spain,567800000
