col0,col1,col2,col3
Ice well,ice cellar,La Floresta,Spain
Ice well,ice cellar,Juneda,Spain
Ice well Pelagalls,ice cellar,Els Plans de Sió,Spain
Ice Pit of Sorralta,ice cellar,Les Masies de Roda,Spain
Poua Vella de la Franquesa,ice cellar,Moià,Spain
Pou de gel d'Horta d'Avinyó,ice cellar,Avinyó,Spain
Pou de gel de Santa Coloma de Queralt,ice cellar,Santa Coloma de Queralt,Spain
Pou de gel d'Agramunt,ice cellar,Agramunt,Spain
Pou de glaç,ice cellar,Santpedor,Spain
Nevera del Mas de Penyagolosa,ice cellar,Villahermosa del Río,Spain
Pou de glaç de Can Donadeu,ice cellar,Sant Fost de Campsentelles,Spain
Pou de gel de Sant Domí,ice cellar,Sant Guim de Freixenet,Spain
Pou de gel de Guissona,ice cellar,Guissona,Spain
Pou de gel de s'Arrupit,ice cellar,Tossa de Mar,Spain
Pou de gel d'Almenar,ice cellar,Almenar,Spain
