col0,col1,col2,col3
Bondstorp,Bondstorp,UTC+01:00,minor locality in Sweden
Persbo,Persbo,UTC+01:00,urban area in Sweden
Bondstorp,Bondstorp,UTC+01:00,urban area in Sweden
Dannemora,"Dannemora (village), New York",UTC+01:00,urban area in Sweden
Viby,Viby,UTC+01:00,urban area in Sweden
Baggetorp,Baggetorp,UTC+01:00,urban area in Sweden
Bergshamra,Bergshamra,UTC+01:00,urban area in Sweden
Angered,Angered,UTC+01:00,urban area in Sweden
Dannemora,Dannemora,UTC+01:00,minor locality in Sweden
Muskö,Muskö,UTC+01:00,urban area in Sweden
Dannemora,Dannemora,UTC+01:00,urban area in Sweden
Härnösand,Härnösand municipality,UTC+01:00,town
Karesuando,Karesuvanto,UTC+01:00,urban area in Sweden
