col0,col1,col2,col3
1980 Norwegian Badminton Championships,1981 Norwegian Badminton Championships,Norway,Norwegian Badminton Championships
1979 Norwegian Badminton Championships,1980 Norwegian Badminton Championships,Norway,Norwegian Badminton Championships
1978 Norwegian Badminton Championships,1979 Norwegian Badminton Championships,Norway,Norwegian Badminton Championships
1977 Norwegian Badminton Championships,1978 Norwegian Badminton Championships,Norway,Norwegian Badminton Championships
1976 Norwegian Badminton Championships,1977 Norwegian Badminton Championships,Norway,Norwegian Badminton Championships
1975 Norwegian Badminton Championships,1976 Norwegian Badminton Championships,Norway,Norwegian Badminton Championships
1974 Norwegian Badminton Championships,1975 Norwegian Badminton Championships,Norway,Norwegian Badminton Championships
1973 Norwegian Badminton Championships,1974 Norwegian Badminton Championships,Norway,Norwegian Badminton Championships
1972 Norwegian Badminton Championships,1973 Norwegian Badminton Championships,Norway,Norwegian Badminton Championships
1971 Norwegian Badminton Championships,1972 Norwegian Badminton Championships,Norway,Norwegian Badminton Championships
