col0,col1,col2,col3
Day 10 Tale 5 of the Decameron,"Novel 10, 5",Emilia,Giovanni Boccaccio
Day 9 Tale 9 of the Decameron,"Novel 9, 9",Emilia,Giovanni Boccaccio
Day 8 Tale 4 of the Decameron,"Novel 8, 4",Emilia,Giovanni Boccaccio
Day 10 Tale 4 of the Decameron,"Novel 10, 4",Lauretta,Giovanni Boccaccio
Day 9 Tale 8 of the Decameron,"Novel 9, 8",Lauretta,Giovanni Boccaccio
Day 8 Tale 9 of the Decameron,"Novel 8, 9",Lauretta,Giovanni Boccaccio
Day 10 Tale 10 of the Decameron,"Novel 10, 10",Dioneo,Giovanni Boccaccio
Day 9 Tale 10 of the Decameron,"Novel 9, 10",Dioneo,Giovanni Boccaccio
Day 8 Tale 10 of the Decameron,"Novel 8, 10",Dioneo,Giovanni Boccaccio
Day 7 Tale 10 of the Decameron,"Novel 7, 10",Dioneo,Giovanni Boccaccio
