col0,col1,col2,col3
IBM Plex Sans Condensed,IBM Plex,SIL Open Font License,condensed typeface
IBM Plex Serif,IBM Plex,SIL Open Font License,serif typeface
Noto Serif Display,Noto fonts,SIL Open Font License,serif typeface
IBM Plex Sans Condensed,IBM Plex,SIL Open Font License,open-source Unicode typeface
IBM Plex Serif,IBM Plex,SIL Open Font License,open-source Unicode typeface
IBM Plex Sans,IBM Plex,SIL Open Font License,open-source Unicode typeface
Noto Serif Tamil Slanted,Noto fonts,SIL Open Font License,open-source Unicode typeface
Noto Serif Tangut,Noto fonts,SIL Open Font License,open-source Unicode typeface
Noto Sans Adlam Unjoined,Noto fonts,SIL Open Font License,open-source Unicode typeface
Noto Sans Display,Noto fonts,SIL Open Font License,open-source Unicode typeface
Noto Serif Display,Noto fonts,SIL Open Font License,open-source Unicode typeface
Noto Serif Dogra,Noto fonts,SIL Open Font License,open-source Unicode typeface
Noto Sans Zanabazar Square,Noto fonts,SIL Open Font License,open-source Unicode typeface
Noto Sans Warang Citi,Noto fonts,SIL Open Font License,open-source Unicode typeface
Noto Sans Wancho,Noto fonts,SIL Open Font License,open-source Unicode typeface
