col0,col1,col2,col3
el Felius,Cultural Asset part of the architectural heritage of Catalonia,eclectic architecture,Spain
El Soler de Mansolí,Cultural Asset part of the architectural heritage of Catalonia,eclectic architecture,Spain
Mas Pedra Alba,Cultural Asset part of the architectural heritage of Catalonia,vernacular architecture,Spain
Can Ter,Cultural Asset part of the architectural heritage of Catalonia,vernacular architecture,Spain
Mas Ventallola,Cultural Asset part of the architectural heritage of Catalonia,vernacular architecture,Spain
La Tria,Cultural Asset part of the architectural heritage of Catalonia,vernacular architecture,Spain
la Vila Vella,Cultural Asset part of the architectural heritage of Catalonia,vernacular architecture,Spain
el Moreu,Cultural Asset part of the architectural heritage of Catalonia,vernacular architecture,Spain
Mas Vilapúdua,Cultural Asset part of the architectural heritage of Catalonia,vernacular architecture,Spain
el Vinyers,Cultural Asset part of the architectural heritage of Catalonia,vernacular architecture,Spain
el Berenguer,Cultural Asset part of the architectural heritage of Catalonia,vernacular architecture,Spain
Can Tramuntana,Cultural Asset part of the architectural heritage of Catalonia,vernacular architecture,Spain
