col0,col1,col2,col3
Hockey Cirque,Miller Range,Antarctic Treaty area,Antarctica
Suture Bench,Mesa Range,Antarctic Treaty area,Antarctica
Howard Hills,Scott Mountains,Antarctic Treaty area,Antarctica
Haynes Table,Hughes Range,Antarctic Treaty area,Antarctica
Horteriset Dome,Hoel Mountains,Antarctic Treaty area,Antarctica
Kubusdaelda,Filchner Mountains,Antarctic Treaty area,Antarctica
Jaeger Table,Dufek Massif,Antarctic Treaty area,Antarctica
Island Arena,Darwin Mountains,Antarctic Treaty area,Antarctica
Harvey Cirque,Darwin Mountains,Antarctic Treaty area,Antarctica
Starbuck Cirque,Cook Mountains,Antarctic Treaty area,Antarctica
Slackwater Cirque,Convoy Range,Antarctic Treaty area,Antarctica
Greenville Hole,Convoy Range,Antarctic Treaty area,Antarctica
