col0,col1,col2,col3
Nat Geo Wild,National Geographic Society,English,specialty channel
Fox Kids,News Corporation,English,TV production company
Sky One,Sky UK Limited,English,television channel
Discovery Travel & Living,Discovery Inc.,Italian,television channel
Science,Discovery Inc.,Italian,television channel
Cartoon Network,Turner Broadcasting System,English,television channel
TVE Internacional,Televisión Española,Spanish,television channel
Russia-24,All-Russia State Television and Radio Broadcasting Company,Russian,television channel
Fox Kids,News Corporation,English,television channel
Cartoon Network,Turner Broadcasting System,Bulgarian,television channel
Cartoon Network,Turner Broadcasting System,English,pay television
