col0,col1,col2,col3
GM04996,GM05227,Homo sapiens,bipolar disorder
GM04985,GM05226,Homo sapiens,bipolar disorder
GM04986,GM05225,Homo sapiens,bipolar disorder
GM04984,GM05224,Homo sapiens,bipolar disorder
GM04950,GM05222,Homo sapiens,bipolar disorder
GM04952,GM05221,Homo sapiens,bipolar disorder
GM04949,GM05220,Homo sapiens,bipolar disorder
GM04972,GM05216,Homo sapiens,bipolar disorder
GM08154,GM05156,Homo sapiens,bipolar disorder
GM05367,GM05366,Homo sapiens,Wilson disease
GM05342,GM05341,Homo sapiens,Wilson disease
